"INT_DATE","INT_START","SUBSTRATUM","STRATUM","COUNTRY","ID","RESPAGE","RESPSEX","RESPEMP","RESPPOB","RESPMAR","TRUCRTS","TRUPARL","TRUEXEC    ","TRUPRES","TRUHLTH","TRUNGOS","TRUMEDI","TRULOCG","TRURELI","TRUOMB","TRUSTEU","TRUSTUN"
2019-10-20,1960-01-01 13:51:00,2,3,3,403204016,59,1,1,2,2,1,1,1,1,3,3,3,3,3,3,3,3
2019-10-20,1960-01-01 13:52:00,2,3,3,261502310,39,2,0,3,4,2,2,2,2,4,3,-1,2,4,-1,-1,2
2019-10-20,1960-01-01 13:52:00,1,1,3,150802612,79,2,0,1,1,2,2,2,1,2,2,2,2,5,2,2,1
2019-10-20,1960-01-01 13:53:00,1,1,3,110601601,69,2,0,3,8,2,4,4,4,4,-1,4,4,5,4,4,4
2019-10-20,1960-01-01 14:00:00,2,3,3,433504822,65,1,1,2,4,4,2,4,4,4,3,4,3,4,4,4,3
2019-10-20,1960-01-01 14:01:00,1,1,3,90702507,60,1,0,1,3,5,5,5,5,5,1,3,5,5,3,5,5
2019-10-20,1960-01-01 14:06:00,4,3,3,464004009,72,1,0,1,2,4,3,3,3,3,2,4,4,4,4,4,4
2019-10-20,1960-01-01 14:07:00,1,1,3,150802716,37,2,0,3,2,3,2,3,2,2,2,3,3,4,2,-1,-1
2019-10-20,1960-01-01 14:09:00,1,1,3,60306921,21,2,0,1,1,2,3,3,3,4,3,2,3,4,4,4,5
2019-10-20,1960-01-01 14:10:00,2,3,3,433504801,56,1,1,1,2,3,3,3,3,3,3,3,3,4,3,3,3
2019-10-20,1960-01-01 14:16:00,7,2,3,485904702,50,2,0,1,4,1,1,1,1,1,5,4,1,5,2,5,5
2019-10-20,1960-01-01 14:29:00,2,3,3,372701802,34,2,1,1,2,1,1,1,1,3,2,5,4,5,1,1,1
2019-10-20,1960-01-01 14:32:00,1,1,3,170902917,58,2,0,1,1,3,2,3,2,3,-1,2,3,3,3,3,-1
2019-10-20,1960-01-01 14:32:00,8,2,3,453600701,79,2,0,1,8,3,3,3,3,3,3,3,3,2,3,3,3
2019-10-20,1960-01-01 14:33:00,1,1,3,80505216,60,1,0,3,4,1,1,1,1,1,1,1,3,5,1,1,1
2019-10-20,1960-01-01 14:38:00,7,2,3,636400301,61,2,0,1,5,3,3,4,3,4,1,4,3,5,3,-1,3
2019-10-20,1960-01-01 14:42:00,5,3,3,596002612,38,2,0,2,5,1,1,1,1,1,5,1,1,4,4,1,1
2019-10-20,1960-01-01 14:42:00,3,3,3,525101809,66,2,1,2,8,3,3,3,3,4,4,3,3,5,4,2,3
2019-10-20,1960-01-01 14:43:00,1,1,3,60301103,39,1,0,3,2,1,1,1,1,3,1,1,1,3,1,1,1
2019-10-20,1960-01-01 14:44:00,1,1,3,90702509,22,1,1,3,1,3,1,1,1,5,3,3,3,5,3,1,4
2019-10-20,1960-01-01 14:45:00,8,2,3,453600702,19,2,0,1,1,3,3,3,3,4,3,4,4,3,4,4,3
2019-10-20,1960-01-01 14:45:00,1,1,3,90500220,25,2,0,2,5,1,3,1,1,4,4,4,1,4,4,3,4
2019-10-20,1960-01-01 14:48:00,1,1,3,20206918,40,2,0,3,3,3,1,2,1,2,3,2,2,2,3,2,1
2019-10-20,1960-01-01 14:53:00,4,3,3,464004010,32,1,0,1,4,-1,3,4,3,2,4,3,3,4,4,4,3
2019-10-20,1960-01-01 14:54:00,9,2,3,707907907,57,2,0,2,2,2,2,2,2,2,2,3,2,5,2,4,3
2019-10-20,1960-01-01 14:55:00,1,1,3,120610014,68,1,0,3,4,4,3,4,3,5,3,3,4,4,4,4,4
2019-10-20,1960-01-01 14:57:00,1,1,3,180909304,63,2,0,1,6,3,3,4,5,4,4,3,4,5,2,5,4
2019-10-20,1960-01-01 14:59:00,1,1,3,60306923,45,2,1,2,5,1,2,5,1,3,2,1,3,5,2,2,4
2019-10-20,1960-01-01 14:59:00,8,2,3,453600703,89,2,0,1,8,3,2,4,3,5,3,3,3,3,3,2,3
2019-10-20,1960-01-01 15:06:00,1,1,3,110601606,58,2,0,3,6,4,3,3,3,3,3,4,2,5,3,2,2
2019-10-20,1960-01-01 15:11:00,3,3,3,545300801,48,2,0,2,4,3,3,3,2,4,4,4,3,5,3,-1,-1
2019-10-20,1960-01-01 15:15:00,1,1,3,150802721,80,2,0,3,8,3,3,3,3,3,3,3,3,4,-1,3,3
2019-10-20,1960-01-01 15:17:00,1,1,3,170902919,72,2,0,1,1,2,2,2,3,3,1,2,2,5,2,2,1
2019-10-20,1960-01-01 15:17:00,6,2,3,271701214,79,2,0,1,8,3,3,3,2,3,3,3,3,4,3,4,3
2019-10-20,1960-01-01 15:22:00,7,2,3,485904705,80,2,0,3,8,1,2,2,2,4,-1,3,2,4,-1,4,3
2019-10-20,1960-01-01 15:30:00,8,2,3,453600705,47,1,0,1,2,3,3,2,2,4,3,3,3,5,3,5,3
2019-10-20,1960-01-01 15:34:00,7,2,3,636400305,75,2,1,2,8,-1,3,-2,3,3,4,3,3,5,3,3,-1
2019-10-20,1960-01-01 15:42:00,1,1,3,170900801,80,1,0,1,8,2,2,2,2,3,2,3,3,4,3,2,2
2019-10-20,1960-01-01 15:43:00,4,3,3,464004012,26,1,0,1,-3,3,3,4,4,4,4,4,4,4,4,4,4
2019-10-20,1960-01-01 15:43:00,1,1,3,201002103,68,2,0,3,1,3,-1,3,-1,4,3,3,3,5,3,4,4
2019-10-20,1960-01-01 15:45:00,9,2,3,707907906,35,2,0,2,2,1,1,1,1,4,3,3,1,4,3,3,-1
2019-10-20,1960-01-01 15:47:00,1,1,3,20206919,73,2,0,3,4,2,2,2,2,3,2,2,2,2,2,2,2
2019-10-20,1960-01-01 15:50:00,2,3,3,281800317,35,2,1,1,2,3,2,2,2,4,3,3,1,5,4,2,2
2019-10-20,1960-01-01 15:53:00,2,3,3,372701809,52,1,1,2,2,5,5,5,5,5,5,5,5,5,5,5,5
2019-10-20,1960-01-01 15:54:00,8,2,3,453600707,70,1,0,1,6,1,1,1,1,1,1,1,1,3,1,3,2
2019-10-20,1960-01-01 15:56:00,6,2,3,393000203,39,1,1,2,4,2,2,2,-2,4,3,3,3,4,3,2,2
2019-10-20,1960-01-01 15:57:00,1,1,3,211003703,20,2,0,4,1,3,3,3,3,3,4,2,3,4,3,5,5
2019-10-20,1960-01-01 15:59:00,5,3,3,596002614,46,1,0,1,1,1,1,1,1,1,2,3,1,4,1,1,1
2019-10-20,1960-01-01 16:02:00,2,3,3,403204018,76,2,0,1,8,1,1,1,1,4,1,1,3,5,5,3,-1
2019-10-20,1960-01-01 16:03:00,1,1,3,110601608,67,1,0,3,7,-2,2,2,-2,3,-1,3,-1,4,4,3,-1
2019-10-20,1960-01-01 16:04:00,1,1,3,150802722,67,1,0,3,4,2,2,2,2,2,3,3,2,3,3,-1,-1
2019-10-20,1960-01-01 16:04:00,3,3,3,525101812,59,1,0,1,4,2,3,3,2,3,3,4,3,5,4,3,3
2019-10-20,1960-01-01 16:07:00,6,2,3,271701211,68,1,0,1,8,3,2,2,-1,3,1,3,4,4,2,2,2
2019-10-20,1960-01-01 16:07:00,1,1,3,170902920,40,2,0,1,2,3,3,3,4,3,-1,3,5,4,4,2,4
2019-10-20,1960-01-01 16:11:00,1,1,3,140700215,37,2,0,2,2,3,3,3,3,3,3,3,3,3,3,3,3
2019-10-20,1960-01-01 16:11:00,7,2,3,475902611,47,2,1,1,3,1,2,1,1,1,2,1,1,4,1,4,4
2019-10-20,1960-01-01 16:12:00,8,2,3,453600708,69,2,0,3,2,3,3,3,2,2,3,3,3,4,3,4,3
2019-10-20,1960-01-01 16:15:00,1,1,3,120610018,37,2,1,1,4,4,4,4,4,4,4,4,4,4,4,4,4
2019-10-20,1960-01-01 16:25:00,2,3,3,231101619,23,2,0,1,1,2,3,3,1,1,3,1,3,5,3,2,3
2019-10-20,1960-01-01 16:27:00,7,2,3,485904709,25,2,1,1,1,1,1,1,1,2,3,3,1,1,1,3,5
2019-10-20,1960-01-01 16:29:00,7,2,3,636400306,30,2,1,1,1,4,4,5,5,4,4,3,5,5,4,5,5
2019-10-20,1960-01-01 16:31:00,1,1,3,180904012,30,2,0,3,4,2,2,2,2,3,2,3,2,5,2,2,2
2019-10-20,1960-01-01 16:32:00,1,1,3,120609815,53,2,1,3,2,3,4,4,4,4,3,4,4,5,4,4,4
2019-10-20,1960-01-01 16:35:00,8,2,3,453600710,19,1,0,2,1,4,3,4,4,4,3,3,4,3,3,4,3
2019-10-20,1960-01-01 16:37:00,4,3,3,464004014,56,2,0,2,2,3,3,3,3,3,3,4,3,3,3,3,3
2019-10-20,1960-01-01 16:41:00,1,1,3,180909310,18,2,0,3,1,3,4,3,2,4,3,2,4,3,4,4,4
2019-10-20,1960-01-01 16:50:00,8,2,3,453600711,78,2,1,1,2,4,3,2,3,2,3,3,3,4,3,3,3
2019-10-20,1960-01-01 16:51:00,5,3,3,596002616,43,1,1,1,2,1,1,4,1,1,4,1,4,3,1,1,1
2019-10-20,1960-01-01 16:55:00,3,3,3,525101814,35,1,1,1,4,3,3,4,3,4,4,4,3,5,4,4,3
2019-10-20,1960-01-01 16:55:00,1,1,3,170900802,36,1,0,1,4,4,4,4,4,4,3,4,4,4,3,3,3
2019-10-20,1960-01-01 17:03:00,7,2,3,475902602,34,2,1,1,4,1,1,1,3,1,3,1,1,5,1,4,3
2019-10-20,1960-01-01 17:06:00,1,1,3,120610021,24,2,0,1,5,4,1,1,3,4,4,2,4,4,4,4,4
2019-10-20,1960-01-01 17:09:00,2,3,3,423209917,64,1,0,1,2,4,4,4,4,4,2,4,3,4,4,3,3
2019-10-20,1960-01-01 17:11:00,8,2,3,453600712,28,1,1,2,1,3,3,3,3,2,3,3,3,2,3,3,2
2019-10-20,1960-01-01 17:11:00,7,2,3,475900512,32,2,1,1,3,2,1,2,2,4,3,2,2,3,4,4,2
2019-10-20,1960-01-01 17:25:00,7,2,3,485904711,80,2,1,1,8,1,1,1,1,2,3,1,1,3,1,1,1
2019-10-20,1960-01-01 17:30:00,8,2,3,453600713,62,2,0,1,2,-1,3,3,3,4,3,3,3,4,3,2,3
2019-10-20,1960-01-01 17:32:00,1,1,3,180909315,33,2,1,3,3,3,2,-1,1,4,2,3,-1,4,3,3,4
2019-10-20,1960-01-01 17:45:00,1,1,3,110601617,21,2,1,1,1,3,2,2,3,3,4,2,3,4,4,4,4
2019-10-20,1960-01-01 17:50:00,1,1,3,170900806,40,2,1,3,7,2,2,2,2,3,2,3,3,4,3,4,3
2019-10-20,1960-01-01 18:00:00,7,2,3,475900507,61,2,1,2,4,2,2,2,2,4,4,2,2,3,4,4,3
2019-10-20,1960-01-01 18:06:00,7,2,3,485904712,66,2,0,3,4,3,3,3,1,3,1,-1,3,5,4,3,1
2019-10-20,1960-01-01 18:09:00,1,1,3,180909316,66,2,0,1,1,3,3,4,4,4,1,2,4,3,3,4,4
2019-10-20,1960-01-01 18:40:00,7,2,3,485904701,30,2,1,3,3,3,3,3,2,2,4,2,2,4,4,3,5
2019-10-20,1960-01-01 18:49:00,7,2,3,475900509,27,2,0,2,7,2,2,2,2,3,3,3,3,3,2,4,3
2019-10-20,1960-01-01 18:55:00,7,2,3,555401301,63,2,0,3,8,2,2,2,2,2,-1,3,2,3,4,2,-1
2019-10-20,1960-01-01 18:57:00,2,3,3,403204007,60,2,0,3,2,3,3,3,5,5,1,5,5,5,3,5,3
2019-10-20,1960-01-01 19:27:00,1,1,3,180903908,51,2,1,1,4,3,2,4,3,5,1,1,3,4,2,4,3
2019-10-20,1960-01-01 19:28:00,2,3,3,423209919,53,1,1,1,4,2,2,2,2,4,3,3,2,4,4,4,4
2019-10-20,1960-01-01 19:57:00,7,2,3,475900513,60,1,1,2,2,2,2,2,2,3,2,2,3,3,3,4,4
2019-10-21,1960-01-01 09:51:00,2,3,3,433504820,54,1,1,2,2,2,2,2,2,3,2,2,2,4,2,3,2
2019-10-21,1960-01-01 10:53:00,5,3,3,718104505,69,1,0,1,2,1,1,1,1,2,4,4,1,2,2,4,4
2019-10-21,1960-01-01 11:12:00,9,2,3,707907903,31,2,0,2,3,1,1,2,2,4,3,2,3,4,2,4,-1
2019-10-21,1960-01-01 11:19:00,6,2,3,241200113,75,2,0,1,1,4,4,4,4,4,3,4,4,3,4,4,4
2019-10-21,1960-01-01 11:21:00,2,3,3,261502314,29,2,0,3,4,3,3,3,3,3,3,3,3,3,3,3,3
2019-10-21,1960-01-01 11:23:00,5,3,3,596002613,33,2,1,3,3,3,3,3,3,3,-1,2,3,5,3,4,3
2019-10-21,1960-01-01 11:43:00,4,3,3,342503706,64,2,1,1,8,3,3,3,1,3,3,4,3,4,4,3,3
2019-10-21,1960-01-01 12:09:00,9,2,3,707907905,59,2,0,2,8,2,2,3,3,3,3,3,3,4,3,4,-1
2019-10-21,1960-01-01 12:10:00,1,1,3,201002303,22,2,0,3,1,3,3,3,2,3,3,3,2,4,3,5,3
2019-10-21,1960-01-01 12:15:00,2,3,3,241202907,75,2,0,4,8,-1,3,3,3,3,2,3,3,5,2,1,-1
2019-10-21,1960-01-01 12:30:00,4,3,3,322105804,29,2,1,2,4,-1,2,2,2,2,3,2,3,5,-1,2,4
2019-10-21,1960-01-01 12:30:00,8,2,3,332306114,83,2,0,3,4,4,4,5,3,5,-1,2,4,5,-1,4,2
2019-10-21,1960-01-01 12:45:00,5,3,3,596002618,35,1,1,1,-3,1,1,3,1,1,2,3,2,5,3,1,1
2019-10-21,1960-01-01 12:52:00,5,3,3,718104507,64,1,0,1,2,2,2,2,2,4,1,3,3,4,4,4,2
2019-10-21,1960-01-01 13:02:00,1,1,3,201002305,24,2,0,1,4,2,1,1,1,3,3,2,1,5,3,-1,-1
2019-10-21,1960-01-01 13:03:00,4,3,3,342503708,73,1,1,3,8,3,3,3,2,3,3,3,3,5,3,-1,-1
2019-10-21,1960-01-01 13:14:00,7,2,3,636400307,58,2,1,1,2,4,4,5,4,3,3,3,4,5,4,3,4
2019-10-21,1960-01-01 13:18:00,1,1,3,140700202,61,2,1,2,2,3,3,3,3,3,3,3,3,3,3,3,3
2019-10-21,1960-01-01 13:22:00,7,2,3,495908202,74,2,0,1,8,3,3,3,2,4,1,3,3,5,2,3,4
2019-10-21,1960-01-01 13:44:00,1,1,3,90702513,56,2,0,3,6,2,4,3,4,4,4,4,2,4,4,2,4
2019-10-21,1960-01-01 13:44:00,1,1,3,170900808,64,2,0,3,1,3,3,4,4,4,2,3,4,4,3,3,3
2019-10-21,1960-01-01 13:51:00,1,1,3,120609819,29,2,0,3,2,2,1,1,1,2,3,3,2,4,3,2,2
2019-10-21,1960-01-01 14:00:00,2,3,3,261502311,36,1,0,3,1,1,2,2,2,3,-1,-1,2,4,2,2,2
2019-10-21,1960-01-01 14:00:00,1,1,3,10400103,52,2,0,4,-3,3,1,2,1,2,1,3,4,5,-1,-1,4
2019-10-21,1960-01-01 14:01:00,7,2,3,495906104,37,2,0,1,4,1,1,1,1,3,3,3,1,5,3,2,3
2019-10-21,1960-01-01 14:03:00,2,3,3,241202910,61,1,1,1,1,2,2,3,2,3,3,4,2,5,4,4,-1
2019-10-21,1960-01-01 14:07:00,1,1,3,201002308,60,1,0,1,4,4,3,5,3,4,3,4,5,5,4,5,3
2019-10-21,1960-01-01 14:10:00,5,3,3,596002619,44,1,0,1,2,2,1,2,2,3,4,2,4,5,-1,-1,2
2019-10-21,1960-01-01 14:19:00,4,3,3,312104002,39,1,1,2,4,-1,3,3,3,4,3,3,4,5,3,3,3
2019-10-21,1960-01-01 14:20:00,7,2,3,636400309,42,1,1,2,4,3,3,5,3,3,1,3,3,4,1,3,3
2019-10-21,1960-01-01 14:20:00,1,1,3,40305704,85,1,0,1,2,1,1,2,1,3,-1,1,1,3,2,2,-1
2019-10-21,1960-01-01 14:24:00,9,2,3,697905510,22,1,1,2,1,2,2,3,2,4,3,4,3,4,4,2,4
2019-10-21,1960-01-01 14:26:00,4,3,3,342503710,27,1,0,1,2,2,2,3,1,3,4,3,3,4,4,2,2
2019-10-21,1960-01-01 14:45:00,5,3,3,718104509,54,1,1,1,8,3,2,4,2,2,3,3,4,2,3,3,5
2019-10-21,1960-01-01 14:46:00,1,1,3,170900812,80,1,0,1,7,2,2,2,2,2,1,2,2,3,2,2,2
2019-10-21,1960-01-01 14:51:00,1,1,3,140700206,43,1,0,1,1,3,3,3,3,1,3,3,3,4,3,3,3
2019-10-21,1960-01-01 14:51:00,2,3,3,261502312,43,2,1,2,4,2,2,3,2,4,3,-1,2,4,3,3,3
2019-10-21,1960-01-01 14:58:00,1,1,3,60306919,57,2,0,2,2,1,1,1,1,1,2,2,1,2,4,3,3
2019-10-21,1960-01-01 15:00:00,2,3,3,241202911,49,2,0,2,2,3,1,3,4,4,3,3,3,4,2,-2,3
2019-10-21,1960-01-01 15:12:00,1,1,3,201002312,50,1,1,3,4,1,1,1,1,2,1,1,3,5,3,1,3
2019-10-21,1960-01-01 15:17:00,7,2,3,636400310,71,2,0,1,8,-1,1,-1,-1,3,1,-1,4,3,-1,-1,-1
2019-10-21,1960-01-01 15:39:00,1,1,3,10400112,46,1,1,1,2,1,2,1,1,3,4,3,1,1,4,4,2
2019-10-21,1960-01-01 15:40:00,1,1,3,40305706,69,2,1,2,2,-1,4,-1,-1,3,-1,2,4,3,-1,-1,-1
2019-10-21,1960-01-01 15:41:00,1,1,3,50306521,51,2,1,3,3,3,3,3,3,4,-1,3,4,4,5,4,5
2019-10-21,1960-01-01 15:50:00,1,1,3,120608325,21,1,0,3,1,3,3,3,5,4,1,3,3,5,5,5,4
2019-10-21,1960-01-01 15:52:00,1,1,3,170900815,66,2,0,1,8,3,3,3,2,4,2,3,3,4,3,3,3
2019-10-21,1960-01-01 16:02:00,1,1,3,170902507,70,2,0,3,8,2,1,1,1,1,3,3,1,4,3,3,3
2019-10-21,1960-01-01 16:04:00,1,1,3,201002314,26,2,0,3,2,1,1,1,1,1,4,2,1,4,4,5,4
2019-10-21,1960-01-01 16:10:00,1,1,3,60302923,36,2,1,2,2,3,-1,-2,2,4,2,3,4,-1,-1,4,4
2019-10-21,1960-01-01 16:11:00,7,2,3,475900101,54,2,1,1,4,3,4,4,4,4,3,3,4,5,4,4,4
2019-10-21,1960-01-01 16:20:00,5,3,3,718104512,84,2,0,1,8,-1,4,4,3,4,-1,4,3,4,4,2,4
2019-10-21,1960-01-01 16:22:00,2,3,3,423204811,20,1,0,1,1,-1,-1,-1,-1,3,3,3,-1,5,-1,3,3
2019-10-21,1960-01-01 16:33:00,1,1,3,120609805,70,2,1,3,8,2,1,1,1,3,4,2,2,1,4,4,1
2019-10-21,1960-01-01 16:40:00,6,2,3,241200110,63,2,1,1,1,4,1,4,4,2,2,4,3,4,4,2,4
2019-10-21,1960-01-01 16:43:00,2,3,3,241202913,85,2,0,1,8,3,1,3,2,3,3,2,3,5,2,2,3
2019-10-21,1960-01-01 17:07:00,1,1,3,40307015,29,2,0,2,4,3,3,3,-1,4,2,3,3,5,3,4,3
2019-10-21,1960-01-01 17:16:00,1,1,3,170900819,50,2,0,3,4,2,2,2,2,2,2,4,2,4,3,3,3
2019-10-21,1960-01-01 17:18:00,7,2,3,475901801,72,2,0,3,4,3,4,4,4,4,1,3,4,4,3,4,4
2019-10-21,1960-01-01 17:27:00,1,1,3,10400118,37,2,0,3,4,3,3,3,4,4,4,3,3,5,4,4,3
2019-10-21,1960-01-01 17:42:00,2,3,3,423204815,49,2,0,3,4,-1,1,1,1,3,-1,3,-1,5,-1,1,3
2019-10-21,1960-01-01 17:45:00,2,3,3,423209920,82,1,0,1,8,3,3,3,3,3,3,3,3,3,3,3,3
2019-10-21,1960-01-01 18:02:00,1,1,3,110601304,36,1,1,1,4,3,4,4,1,4,3,1,4,3,3,4,4
2019-10-21,1960-01-01 18:17:00,1,1,3,120609807,28,2,0,2,4,3,2,2,1,3,2,1,3,3,3,3,3
2019-10-21,1960-01-01 18:20:00,1,1,3,120608202,31,2,0,3,3,1,1,1,1,3,1,3,1,5,1,3,1
2019-10-21,1960-01-01 18:43:00,1,1,3,10400122,65,2,0,1,8,-1,1,1,2,4,2,4,-1,4,3,-1,-1
2019-10-21,1960-01-01 18:46:00,1,1,3,180904422,33,2,1,3,2,3,3,3,3,3,3,4,3,3,3,3,3
2019-10-21,1960-01-01 18:56:00,6,2,3,413208401,55,2,1,1,8,2,3,2,1,2,3,3,2,5,3,3,3
2019-10-21,1960-01-01 19:22:00,7,2,3,475900514,44,1,0,1,2,3,4,4,1,2,4,4,3,3,3,5,3
2019-10-21,1960-01-01 19:28:00,9,2,3,687903611,78,2,0,3,8,1,1,1,1,1,1,3,1,5,4,-1,-1
2019-10-21,1960-01-01 19:37:00,1,1,3,120605214,29,2,1,3,4,4,3,3,2,1,4,3,2,4,2,3,4
2019-10-22,1960-01-01 09:13:00,2,3,3,251303402,77,1,0,2,2,3,1,5,1,3,2,1,3,4,1,1,3
2019-10-22,1960-01-01 09:16:00,5,3,3,718104514,80,2,0,1,8,4,5,4,4,4,4,5,4,4,4,4,5
2019-10-22,1960-01-01 09:42:00,7,2,3,505703102,56,2,0,2,2,3,2,4,2,3,2,3,3,5,3,3,3
2019-10-22,1960-01-01 10:05:00,6,2,3,433504214,44,1,1,3,2,2,2,3,2,2,3,2,2,2,2,2,2
2019-10-22,1960-01-01 10:07:00,4,3,3,342503711,47,1,1,3,2,3,3,3,3,3,-1,4,3,4,3,-1,-1
2019-10-22,1960-01-01 10:08:00,5,3,3,606102118,29,1,1,1,1,3,3,3,3,4,3,3,4,5,3,3,3
2019-10-22,1960-01-01 10:13:00,2,3,3,261502509,82,2,0,1,8,3,4,4,4,4,4,4,4,4,4,4,4
2019-10-22,1960-01-01 10:25:00,6,2,3,241200111,59,1,1,2,5,2,2,2,2,4,2,4,3,4,2,2,2
2019-10-22,1960-01-01 10:27:00,3,3,3,525101808,69,2,0,2,4,2,1,3,2,3,4,4,2,4,4,3,3
2019-10-22,1960-01-01 10:47:00,5,3,3,718103009,27,1,0,1,1,3,3,3,3,3,-1,3,3,5,3,3,3
2019-10-22,1960-01-01 10:53:00,8,2,3,362206707,62,1,1,1,2,4,1,1,1,4,-1,-1,1,1,4,4,3
2019-10-22,1960-01-01 11:11:00,5,3,3,596002620,23,1,0,1,1,1,1,1,1,1,1,1,3,5,5,1,1
2019-10-22,1960-01-01 11:21:00,2,3,3,251303406,91,2,0,1,8,-1,4,3,1,3,-1,1,-1,5,-1,-1,-1
2019-10-22,1960-01-01 11:26:00,6,2,3,241200103,51,2,1,1,6,3,1,2,1,2,3,3,4,4,2,3,3
2019-10-22,1960-01-01 11:27:00,1,1,3,10400123,22,1,0,3,1,2,1,2,1,4,4,3,1,3,5,5,4
2019-10-22,1960-01-01 11:41:00,7,2,3,505703108,55,1,0,1,1,2,3,3,3,4,2,4,4,5,-1,3,4
2019-10-22,1960-01-01 11:43:00,5,3,3,738001303,62,2,0,2,2,3,3,4,3,3,4,3,4,3,-1,3,4
2019-10-22,1960-01-01 11:51:00,5,3,3,718103011,63,2,0,2,8,4,2,2,2,4,-1,4,3,5,-1,5,3
2019-10-22,1960-01-01 11:54:00,3,3,3,525101818,52,2,0,1,4,2,1,2,2,3,3,1,2,4,4,3,1
2019-10-22,1960-01-01 11:54:00,2,3,3,261502512,70,2,0,3,8,1,1,1,1,3,3,3,3,4,4,2,1
2019-10-22,1960-01-01 11:58:00,5,3,3,596002622,28,2,1,1,6,1,1,1,1,3,4,1,1,4,2,4,1
2019-10-22,1960-01-01 12:01:00,5,3,3,718104510,51,1,0,1,2,2,1,1,2,3,3,3,2,2,2,2,2
2019-10-22,1960-01-01 12:01:00,7,2,3,617002801,18,2,0,1,-3,-1,3,4,2,4,-1,1,3,5,-1,-1,-1
2019-10-22,1960-01-01 12:12:00,4,3,3,342503712,70,2,1,1,8,-1,3,3,1,3,3,4,3,4,4,-1,-1
2019-10-22,1960-01-01 12:14:00,2,3,3,241200615,45,1,1,1,7,4,4,4,4,4,3,4,5,4,4,4,4
2019-10-22,1960-01-01 12:14:00,8,2,3,362206712,32,2,0,4,2,5,5,2,3,4,-1,5,3,5,-1,4,3
2019-10-22,1960-01-01 12:22:00,7,2,3,656708301,56,2,1,1,8,3,3,5,4,3,4,3,4,4,3,3,5
2019-10-22,1960-01-01 12:30:00,1,1,3,10400126,43,1,0,1,1,3,3,3,3,3,3,4,3,5,4,4,4
2019-10-22,1960-01-01 12:36:00,1,1,3,90702521,59,2,1,3,8,-1,3,3,-1,2,3,3,2,3,-1,3,3
2019-10-22,1960-01-01 12:36:00,2,3,3,251303408,73,2,0,1,8,4,3,3,3,3,4,4,4,4,4,4,-1
2019-10-22,1960-01-01 12:46:00,7,2,3,656708303,25,2,0,2,3,-1,4,5,-1,4,3,3,4,4,3,4,-2
2019-10-22,1960-01-01 12:48:00,7,2,3,656708302,45,2,0,2,8,2,3,2,2,3,2,3,2,3,3,3,3
2019-10-22,1960-01-01 12:51:00,7,2,3,617002802,24,2,1,2,5,3,3,4,3,4,1,4,3,5,4,4,4
2019-10-22,1960-01-01 12:52:00,2,3,3,281703815,63,2,0,1,4,-1,2,2,-1,4,3,-1,3,4,-1,-1,2
2019-10-22,1960-01-01 13:00:00,1,1,3,100503106,40,1,0,2,6,2,2,2,2,3,2,2,2,3,2,3,3
2019-10-22,1960-01-01 13:02:00,9,2,3,707907912,46,1,1,1,2,3,4,5,4,5,-1,3,3,5,-1,3,-1
2019-10-22,1960-01-01 13:19:00,1,1,3,201002318,55,1,0,3,1,1,3,1,1,3,3,3,1,3,3,3,3
2019-10-22,1960-01-01 13:20:00,5,3,3,718104502,46,2,0,1,5,3,2,2,2,3,3,4,2,4,3,3,3
2019-10-22,1960-01-01 13:26:00,3,3,3,525101820,39,2,0,3,4,2,1,1,1,4,5,-1,3,3,-1,5,5
2019-10-22,1960-01-01 13:27:00,2,3,3,261502514,53,2,1,1,2,1,3,1,-1,4,4,3,2,3,4,3,-1
2019-10-22,1960-01-01 13:30:00,1,1,3,90702523,33,2,0,3,3,-1,1,1,-1,3,-1,-1,-1,5,-1,-1,-1
2019-10-22,1960-01-01 13:43:00,1,1,3,100503107,66,2,1,2,2,3,2,3,2,3,3,3,4,4,4,4,4
2019-10-22,1960-01-01 13:52:00,4,3,3,342503713,71,2,1,1,2,3,2,3,1,4,4,4,3,4,4,4,4
2019-10-22,1960-01-01 13:56:00,2,3,3,251303410,70,2,0,2,8,4,4,5,4,4,4,5,4,4,1,3,3
2019-10-22,1960-01-01 13:57:00,9,2,3,707907913,36,1,1,2,3,1,2,1,2,2,1,2,2,5,2,2,2
2019-10-22,1960-01-01 13:57:00,7,2,3,656708310,45,1,1,3,2,3,4,3,3,3,3,3,3,4,3,3,3
2019-10-22,1960-01-01 14:03:00,1,1,3,201002320,70,1,0,1,4,3,1,1,3,3,2,3,3,4,2,3,3
2019-10-22,1960-01-01 14:03:00,2,3,3,241200616,79,2,0,3,8,2,3,2,2,4,-1,-1,-1,5,2,2,-1
2019-10-22,1960-01-01 14:11:00,2,3,3,241202314,31,2,0,2,4,2,3,3,3,4,3,3,3,3,4,3,4
2019-10-22,1960-01-01 14:31:00,7,2,3,475900103,78,2,0,1,8,4,4,3,4,4,-1,3,3,5,3,2,2
2019-10-22,1960-01-01 14:37:00,7,2,3,617002805,54,2,1,1,4,3,1,-1,2,-1,-1,3,1,5,-1,-1,-1
2019-10-22,1960-01-01 14:39:00,7,2,3,475901802,78,2,1,2,8,4,3,3,4,3,3,3,4,4,3,4,4
2019-10-22,1960-01-01 14:43:00,1,1,3,100503111,23,2,0,2,1,4,1,2,2,3,2,3,2,4,4,-1,-1
